session_id,participant_id,list_id,image_condition,start_time,completed,trial_index,trial_type,response,rt,scenario,condition,image_path,group_id,age,gender,education,english_native,native_language,comments,extra_data
92,,1,natural,2025-03-19 21:01:14.474871+00:00,True,5,html-button-response,4.0,16595,"Phil was trying to get a barbecue going. He tried blowing on the coals, but they still weren't burning well.  Phil used this to fan the fire.",Afforded,images/map_natural.jpeg,7.0,35-44,Female,Bachelor's degree,Yes,English,,"{""group_id"": ""7"", ""image_type"": ""natural"", ""button_pressed"": ""4"", ""internal_node_id"": ""0.0-5.0""}"
92,,1,natural,2025-03-19 21:01:14.474871+00:00,True,6,html-button-response,3.0,12879,Harry accidentally dropped his book behind his bed. He couldn't reach it with his hand. Harry used this to push it out.,Afforded,images/rolledpaper_natural.jpeg,16.0,35-44,Female,Bachelor's degree,Yes,English,,"{""group_id"": ""16"", ""image_type"": ""natural"", ""button_pressed"": ""3"", ""internal_node_id"": ""0.0-6.0""}"
92,,1,natural,2025-03-19 21:01:14.474871+00:00,True,7,html-button-response,2.0,6962,"Jonathan opened up his car's trunk, but the ice scraper wasn't there. Jonathan used this to chisel an inch of ice off his windshield.",Afforded,images/seveniron_natural.jpeg,10.0,35-44,Female,Bachelor's degree,Yes,English,,"{""group_id"": ""10"", ""image_type"": ""natural"", ""button_pressed"": ""2"", ""internal_node_id"": ""0.0-7.0""}"
92,,1,natural,2025-03-19 21:01:14.474871+00:00,True,8,html-button-response,1.0,16626,Jenny was hiking in the woods. She left her friend Adam a note explaining that she would mark her choice of direction at each intersection. Jenny pointed out her path using this.,Non-Afforded,images/nickel_natural.jpeg,2.0,35-44,Female,Bachelor's degree,Yes,English,,"{""group_id"": ""2"", ""image_type"": ""natural"", ""button_pressed"": ""1"", ""internal_node_id"": ""0.0-8.0""}"
92,,1,natural,2025-03-19 21:01:14.474871+00:00,True,9,html-button-response,3.0,5414,"Joe's roommates had taken all of the space in the closet, and there was no place to hang his coat. Joe used this as a coat rack.",Related,images/doorknob_natural.jpeg,9.0,35-44,Female,Bachelor's degree,Yes,English,,"{""group_id"": ""9"", ""image_type"": ""natural"", ""button_pressed"": ""3"", ""internal_node_id"": ""0.0-9.0""}"
92,,1,natural,2025-03-19 21:01:14.474871+00:00,True,10,html-button-response,3.0,7326,"At work, Aaron realized that he forgot his cap. The rule was that if your hair isn't covered, you cannot work. Aaron used this to cover his hair.",Related,images/showercap_natural.jpeg,12.0,35-44,Female,Bachelor's degree,Yes,English,,"{""group_id"": ""12"", ""image_type"": ""natural"", ""button_pressed"": ""3"", ""internal_node_id"": ""0.0-10.0""}"
92,,1,natural,2025-03-19 21:01:14.474871+00:00,True,11,html-button-response,0.0,9591,"Judy was using the Xerox machine in the hallway, but people kept cutting in to make a few copies. Judy moved her Xerox machine here for more privacy.",Related,images/heroffice_natural.jpeg,18.0,35-44,Female,Bachelor's degree,Yes,English,,"{""group_id"": ""18"", ""image_type"": ""natural"", ""button_pressed"": ""0"", ""internal_node_id"": ""0.0-11.0""}"
92,,1,natural,2025-03-19 21:01:14.474871+00:00,True,12,html-button-response,0.0,5512,Marissa forgot to bring her pillow on her camping trip. Marisa used this as a pillow.,Afforded,images/leaves_natural.jpeg,13.0,35-44,Female,Bachelor's degree,Yes,English,,"{""group_id"": ""13"", ""image_type"": ""natural"", ""button_pressed"": ""0"", ""internal_node_id"": ""0.0-12.0""}"
92,,1,natural,2025-03-19 21:01:14.474871+00:00,True,13,html-button-response,3.0,16208,"Bill was painting his barn. Part of the wall was too high to reach without a ladder, but he'd lent his ladder to a neighbor. Bill stood on this to finish painting.",Related,images/chair_natural.jpeg,6.0,35-44,Female,Bachelor's degree,Yes,English,,"{""group_id"": ""6"", ""image_type"": ""natural"", ""button_pressed"": ""3"", ""internal_node_id"": ""0.0-13.0""}"
92,,1,natural,2025-03-19 21:01:14.474871+00:00,True,14,html-button-response,0.0,16482,"Janet was teaching and needed to draw on the blackboard, but there were no fresh supplies in the classroom. Janet used this to draw on the blackboard.",Non-Afforded,images/water_natural.jpeg,17.0,35-44,Female,Bachelor's degree,Yes,English,,"{""group_id"": ""17"", ""image_type"": ""natural"", ""button_pressed"": ""0"", ""internal_node_id"": ""0.0-14.0""}"
92,,1,natural,2025-03-19 21:01:14.474871+00:00,True,15,html-button-response,0.0,3753,"After wading barefoot in the lake, Erik needed something to get dry. Erik used this to dry his feet.",Non-Afforded,images/glasses_natural.jpeg,14.0,35-44,Female,Bachelor's degree,Yes,English,,"{""group_id"": ""14"", ""image_type"": ""natural"", ""button_pressed"": ""0"", ""internal_node_id"": ""0.0-15.0""}"
92,,1,natural,2025-03-19 21:01:14.474871+00:00,True,16,html-button-response,3.0,7566,Art was having a party. He realized he didn't have enough coasters to protect the tables from condensation dripping off the glasses. Art used this to protect his table.,Related,images/oldmagazines_natural.jpeg,3.0,35-44,Female,Bachelor's degree,Yes,English,,"{""group_id"": ""3"", ""image_type"": ""natural"", ""button_pressed"": ""3"", ""internal_node_id"": ""0.0-16.0""}"
92,,1,natural,2025-03-19 21:01:14.474871+00:00,True,17,html-button-response,1.0,7576,"Mike was freezing in the wind. He needed something to cover his face, but he didn't have enough money to buy a scarf. Mike used this to cover his face.",Afforded,images/newspaper_natural.jpeg,4.0,35-44,Female,Bachelor's degree,Yes,English,,"{""group_id"": ""4"", ""image_type"": ""natural"", ""button_pressed"": ""1"", ""internal_node_id"": ""0.0-17.0""}"
92,,1,natural,2025-03-19 21:01:14.474871+00:00,True,18,html-button-response,0.0,8018,"After taking a shower at the gym, Sarah discovered that her skirt needed to be pressed free of wrinkles before she returned to work. Sarah used this to smooth her skirt.",Non-Afforded,images/hairpin_natural.jpeg,11.0,35-44,Female,Bachelor's degree,Yes,English,,"{""group_id"": ""11"", ""image_type"": ""natural"", ""button_pressed"": ""0"", ""internal_node_id"": ""0.0-18.0""}"
92,,1,natural,2025-03-19 21:01:14.474871+00:00,True,19,html-button-response,1.0,6321,Brad was sitting in his office when an intruder threatened him with a knife. Brad used this to protect himself.,Afforded,images/laptopcomputer_natural.jpeg,1.0,35-44,Female,Bachelor's degree,Yes,English,,"{""group_id"": ""1"", ""image_type"": ""natural"", ""button_pressed"": ""1"", ""internal_node_id"": ""0.0-19.0""}"
92,,1,natural,2025-03-19 21:01:14.474871+00:00,True,20,html-button-response,0.0,5096,"Peggy was babysitting her infant nephew. He was being fussy, but she had few toys to occupy him. Peggy gave him this to play with.",Non-Afforded,images/largerefrigerator_natural.jpeg,8.0,35-44,Female,Bachelor's degree,Yes,English,,"{""group_id"": ""8"", ""image_type"": ""natural"", ""button_pressed"": ""0"", ""internal_node_id"": ""0.0-20.0""}"
97,,1,natural,2025-03-19 21:01:34.672002+00:00,True,3,html-button-response,2.0,10641,"Phil was trying to get a barbecue going. He tried blowing on the coals, but they still weren't burning well.  Phil used this to fan the fire.",Afforded,images/map_natural.jpeg,7.0,25-34,Male,Bachelor's degree,Yes,English,,"{""group_id"": ""7"", ""image_type"": ""natural"", ""button_pressed"": ""2"", ""internal_node_id"": ""0.0-3.0""}"
97,,1,natural,2025-03-19 21:01:34.672002+00:00,True,4,html-button-response,1.0,10259,"Jonathan opened up his car's trunk, but the ice scraper wasn't there. Jonathan used this to chisel an inch of ice off his windshield.",Afforded,images/seveniron_natural.jpeg,10.0,25-34,Male,Bachelor's degree,Yes,English,,"{""group_id"": ""10"", ""image_type"": ""natural"", ""button_pressed"": ""1"", ""internal_node_id"": ""0.0-4.0""}"
97,,1,natural,2025-03-19 21:01:34.672002+00:00,True,5,html-button-response,2.0,11994,Harry accidentally dropped his book behind his bed. He couldn't reach it with his hand. Harry used this to push it out.,Afforded,images/rolledpaper_natural.jpeg,16.0,25-34,Male,Bachelor's degree,Yes,English,,"{""group_id"": ""16"", ""image_type"": ""natural"", ""button_pressed"": ""2"", ""internal_node_id"": ""0.0-5.0""}"
97,,1,natural,2025-03-19 21:01:34.672002+00:00,True,6,html-button-response,0.0,17499,"Janet was teaching and needed to draw on the blackboard, but there were no fresh supplies in the classroom. Janet used this to draw on the blackboard.",Non-Afforded,images/water_natural.jpeg,17.0,25-34,Male,Bachelor's degree,Yes,English,,"{""group_id"": ""17"", ""image_type"": ""natural"", ""button_pressed"": ""0"", ""internal_node_id"": ""0.0-6.0""}"
97,,1,natural,2025-03-19 21:01:34.672002+00:00,True,7,html-button-response,1.0,10665,"Mike was freezing in the wind. He needed something to cover his face, but he didn't have enough money to buy a scarf. Mike used this to cover his face.",Afforded,images/newspaper_natural.jpeg,4.0,25-34,Male,Bachelor's degree,Yes,English,,"{""group_id"": ""4"", ""image_type"": ""natural"", ""button_pressed"": ""1"", ""internal_node_id"": ""0.0-7.0""}"
97,,1,natural,2025-03-19 21:01:34.672002+00:00,True,8,html-button-response,1.0,8331,Brad was sitting in his office when an intruder threatened him with a knife. Brad used this to protect himself.,Afforded,images/laptopcomputer_natural.jpeg,1.0,25-34,Male,Bachelor's degree,Yes,English,,"{""group_id"": ""1"", ""image_type"": ""natural"", ""button_pressed"": ""1"", ""internal_node_id"": ""0.0-8.0""}"
97,,1,natural,2025-03-19 21:01:34.672002+00:00,True,9,html-button-response,1.0,18608,Jenny was hiking in the woods. She left her friend Adam a note explaining that she would mark her choice of direction at each intersection. Jenny pointed out her path using this.,Non-Afforded,images/nickel_natural.jpeg,2.0,25-34,Male,Bachelor's degree,Yes,English,,"{""group_id"": ""2"", ""image_type"": ""natural"", ""button_pressed"": ""1"", ""internal_node_id"": ""0.0-9.0""}"
97,,1,natural,2025-03-19 21:01:34.672002+00:00,True,10,html-button-response,4.0,8259,"While taking a walk, Colleen ran into an old friend. They exchanged phone numbers, but Colleen couldn't find anything to write on. Colleen used this to write the phone number on.",Related,images/notepad_natural.jpeg,15.0,25-34,Male,Bachelor's degree,Yes,English,,"{""group_id"": ""15"", ""image_type"": ""natural"", ""button_pressed"": ""4"", ""internal_node_id"": ""0.0-10.0""}"
97,,1,natural,2025-03-19 21:01:34.672002+00:00,True,11,html-button-response,3.0,16025,"Judy was using the Xerox machine in the hallway, but people kept cutting in to make a few copies. Judy moved her Xerox machine here for more privacy.",Related,images/heroffice_natural.jpeg,18.0,25-34,Male,Bachelor's degree,Yes,English,,"{""group_id"": ""18"", ""image_type"": ""natural"", ""button_pressed"": ""3"", ""internal_node_id"": ""0.0-11.0""}"
97,,1,natural,2025-03-19 21:01:34.672002+00:00,True,12,html-button-response,0.0,6085,"After wading barefoot in the lake, Erik needed something to get dry. Erik used this to dry his feet.",Non-Afforded,images/glasses_natural.jpeg,14.0,25-34,Male,Bachelor's degree,Yes,English,,"{""group_id"": ""14"", ""image_type"": ""natural"", ""button_pressed"": ""0"", ""internal_node_id"": ""0.0-12.0""}"
97,,1,natural,2025-03-19 21:01:34.672002+00:00,True,13,html-button-response,0.0,9017,"David was playing hide and seek with his son, Duncan. Duncan hid in here.",Non-Afforded,images/cookiejar_natural.jpeg,5.0,25-34,Male,Bachelor's degree,Yes,English,,"{""group_id"": ""5"", ""image_type"": ""natural"", ""button_pressed"": ""0"", ""internal_node_id"": ""0.0-13.0""}"
97,,1,natural,2025-03-19 21:01:34.672002+00:00,True,14,html-button-response,3.0,11782,Art was having a party. He realized he didn't have enough coasters to protect the tables from condensation dripping off the glasses. Art used this to protect his table.,Related,images/oldmagazines_natural.jpeg,3.0,25-34,Male,Bachelor's degree,Yes,English,,"{""group_id"": ""3"", ""image_type"": ""natural"", ""button_pressed"": ""3"", ""internal_node_id"": ""0.0-14.0""}"
97,,1,natural,2025-03-19 21:01:34.672002+00:00,True,15,html-button-response,0.0,9700,"Peggy was babysitting her infant nephew. He was being fussy, but she had few toys to occupy him. Peggy gave him this to play with.",Non-Afforded,images/largerefrigerator_natural.jpeg,8.0,25-34,Male,Bachelor's degree,Yes,English,,"{""group_id"": ""8"", ""image_type"": ""natural"", ""button_pressed"": ""0"", ""internal_node_id"": ""0.0-15.0""}"
97,,1,natural,2025-03-19 21:01:34.672002+00:00,True,16,html-button-response,2.0,5756,"Joe's roommates had taken all of the space in the closet, and there was no place to hang his coat. Joe used this as a coat rack.",Related,images/doorknob_natural.jpeg,9.0,25-34,Male,Bachelor's degree,Yes,English,,"{""group_id"": ""9"", ""image_type"": ""natural"", ""button_pressed"": ""2"", ""internal_node_id"": ""0.0-16.0""}"
97,,1,natural,2025-03-19 21:01:34.672002+00:00,True,17,html-button-response,3.0,13777,"Bill was painting his barn. Part of the wall was too high to reach without a ladder, but he'd lent his ladder to a neighbor. Bill stood on this to finish painting.",Related,images/chair_natural.jpeg,6.0,25-34,Male,Bachelor's degree,Yes,English,,"{""group_id"": ""6"", ""image_type"": ""natural"", ""button_pressed"": ""3"", ""internal_node_id"": ""0.0-17.0""}"
97,,1,natural,2025-03-19 21:01:34.672002+00:00,True,18,html-button-response,0.0,6943,Marissa forgot to bring her pillow on her camping trip. Marisa used this as a pillow.,Afforded,images/leaves_natural.jpeg,13.0,25-34,Male,Bachelor's degree,Yes,English,,"{""group_id"": ""13"", ""image_type"": ""natural"", ""button_pressed"": ""0"", ""internal_node_id"": ""0.0-18.0""}"
97,,1,natural,2025-03-19 21:01:34.672002+00:00,True,19,html-button-response,0.0,15939,"After taking a shower at the gym, Sarah discovered that her skirt needed to be pressed free of wrinkles before she returned to work. Sarah used this to smooth her skirt.",Non-Afforded,images/hairpin_natural.jpeg,11.0,25-34,Male,Bachelor's degree,Yes,English,,"{""group_id"": ""11"", ""image_type"": ""natural"", ""button_pressed"": ""0"", ""internal_node_id"": ""0.0-19.0""}"
97,,1,natural,2025-03-19 21:01:34.672002+00:00,True,20,html-button-response,4.0,13787,"At work, Aaron realized that he forgot his cap. The rule was that if your hair isn't covered, you cannot work. Aaron used this to cover his hair.",Related,images/showercap_natural.jpeg,12.0,25-34,Male,Bachelor's degree,Yes,English,,"{""group_id"": ""12"", ""image_type"": ""natural"", ""button_pressed"": ""4"", ""internal_node_id"": ""0.0-20.0""}"
82,,2,natural,2025-03-19 21:00:16.395661+00:00,True,3,html-button-response,0.0,10140,Brad was sitting in his office when an intruder threatened him with a knife. Brad used this to protect himself.,Non-Afforded,images/papernapkin_natural.jpeg,1.0,35-44,Male,Some college,Yes,English,,"{""group_id"": ""1"", ""image_type"": ""natural"", ""button_pressed"": ""0"", ""internal_node_id"": ""0.0-3.0""}"
82,,2,natural,2025-03-19 21:00:16.395661+00:00,True,4,html-button-response,0.0,4420,Art was having a party. He realized he didn't have enough coasters to protect the tables from condensation dripping off the glasses. Art used this to protect his table.,Afforded,images/floppydisks_natural.jpeg,3.0,35-44,Male,Some college,Yes,English,,"{""group_id"": ""3"", ""image_type"": ""natural"", ""button_pressed"": ""0"", ""internal_node_id"": ""0.0-4.0""}"
82,,2,natural,2025-03-19 21:00:16.395661+00:00,True,5,html-button-response,0.0,5474,"After taking a shower at the gym, Sarah discovered that her skirt needed to be pressed free of wrinkles before she returned to work. Sarah used this to smooth her skirt.",Related,images/hairdryer_natural.jpeg,11.0,35-44,Male,Some college,Yes,English,,"{""group_id"": ""11"", ""image_type"": ""natural"", ""button_pressed"": ""0"", ""internal_node_id"": ""0.0-5.0""}"
82,,2,natural,2025-03-19 21:00:16.395661+00:00,True,6,html-button-response,4.0,3379,"Janet was teaching and needed to draw on the blackboard, but there were no fresh supplies in the classroom. Janet used this to draw on the blackboard.",Related,images/chalk_natural.jpeg,17.0,35-44,Male,Some college,Yes,English,,"{""group_id"": ""17"", ""image_type"": ""natural"", ""button_pressed"": ""4"", ""internal_node_id"": ""0.0-6.0""}"
82,,2,natural,2025-03-19 21:00:16.395661+00:00,True,7,html-button-response,0.0,2477,"Joe's roommates had taken all of the space in the closet, and there was no place to hang his coat. Joe used this as a coat rack.",Afforded,images/vacuumcleaner_natural.jpeg,9.0,35-44,Male,Some college,Yes,English,,"{""group_id"": ""9"", ""image_type"": ""natural"", ""button_pressed"": ""0"", ""internal_node_id"": ""0.0-7.0""}"
82,,2,natural,2025-03-19 21:00:16.395661+00:00,True,8,html-button-response,4.0,2141,"After wading barefoot in the lake, Erik needed something to get dry. Erik used this to dry his feet.",Related,images/towel_natural.jpeg,14.0,35-44,Male,Some college,Yes,English,,"{""group_id"": ""14"", ""image_type"": ""natural"", ""button_pressed"": ""4"", ""internal_node_id"": ""0.0-8.0""}"
82,,2,natural,2025-03-19 21:00:16.395661+00:00,True,9,html-button-response,0.0,5059,Harry accidentally dropped his book behind his bed. He couldn't reach it with his hand. Harry used this to push it out.,Non-Afforded,images/smellysock_natural.jpeg,16.0,35-44,Male,Some college,Yes,English,,"{""group_id"": ""16"", ""image_type"": ""natural"", ""button_pressed"": ""0"", ""internal_node_id"": ""0.0-9.0""}"
82,,2,natural,2025-03-19 21:00:16.395661+00:00,True,10,html-button-response,4.0,6368,"Phil was trying to get a barbecue going. He tried blowing on the coals, but they still weren't burning well.  Phil used this to fan the fire.",Non-Afforded,images/rock_natural.jpeg,7.0,35-44,Male,Some college,Yes,English,,"{""group_id"": ""7"", ""image_type"": ""natural"", ""button_pressed"": ""4"", ""internal_node_id"": ""0.0-10.0""}"
82,,2,natural,2025-03-19 21:00:16.395661+00:00,True,11,html-button-response,3.0,8759,"While taking a walk, Colleen ran into an old friend. They exchanged phone numbers, but Colleen couldn't find anything to write on. Colleen used this to write the phone number on.",Afforded,images/popsiclestick_natural.jpeg,15.0,35-44,Male,Some college,Yes,English,,"{""group_id"": ""15"", ""image_type"": ""natural"", ""button_pressed"": ""3"", ""internal_node_id"": ""0.0-11.0""}"
82,,2,natural,2025-03-19 21:00:16.395661+00:00,True,12,html-button-response,0.0,4172,"Jonathan opened up his car's trunk, but the ice scraper wasn't there. Jonathan used this to chisel an inch of ice off his windshield.",Non-Afforded,images/hamsandwich_natural.jpeg,10.0,35-44,Male,Some college,Yes,English,,"{""group_id"": ""10"", ""image_type"": ""natural"", ""button_pressed"": ""0"", ""internal_node_id"": ""0.0-12.0""}"
82,,2,natural,2025-03-19 21:00:16.395661+00:00,True,13,html-button-response,2.0,7809,Jenny was hiking in the woods. She left her friend Adam a note explaining that she would mark her choice of direction at each intersection. Jenny pointed out her path using this.,Related,images/string_natural.jpeg,2.0,35-44,Male,Some college,Yes,English,,"{""group_id"": ""2"", ""image_type"": ""natural"", ""button_pressed"": ""2"", ""internal_node_id"": ""0.0-13.0""}"
82,,2,natural,2025-03-19 21:00:16.395661+00:00,True,14,html-button-response,0.0,3067,"Bill was painting his barn. Part of the wall was too high to reach without a ladder, but he'd lent his ladder to a neighbor. Bill stood on this to finish painting.",Afforded,images/tractor_natural.jpeg,6.0,35-44,Male,Some college,Yes,English,,"{""group_id"": ""6"", ""image_type"": ""natural"", ""button_pressed"": ""0"", ""internal_node_id"": ""0.0-14.0""}"
82,,2,natural,2025-03-19 21:00:16.395661+00:00,True,15,html-button-response,0.0,3195,"At work, Aaron realized that he forgot his cap. The rule was that if your hair isn't covered, you cannot work. Aaron used this to cover his hair.",Afforded,images/sandwichwrapper_natural.jpeg,12.0,35-44,Male,Some college,Yes,English,,"{""group_id"": ""12"", ""image_type"": ""natural"", ""button_pressed"": ""0"", ""internal_node_id"": ""0.0-15.0""}"
82,,2,natural,2025-03-19 21:00:16.395661+00:00,True,16,html-button-response,0.0,2741,"Judy was using the Xerox machine in the hallway, but people kept cutting in to make a few copies. Judy moved her Xerox machine here for more privacy.",Afforded,images/thelavatory_natural.jpeg,18.0,35-44,Male,Some college,Yes,English,,"{""group_id"": ""18"", ""image_type"": ""natural"", ""button_pressed"": ""0"", ""internal_node_id"": ""0.0-16.0""}"
82,,2,natural,2025-03-19 21:00:16.395661+00:00,True,17,html-button-response,2.0,7130,"Peggy was babysitting her infant nephew. He was being fussy, but she had few toys to occupy him. Peggy gave him this to play with.",Related,images/redbeanbag_natural.jpeg,8.0,35-44,Male,Some college,Yes,English,,"{""group_id"": ""8"", ""image_type"": ""natural"", ""button_pressed"": ""2"", ""internal_node_id"": ""0.0-17.0""}"
82,,2,natural,2025-03-19 21:00:16.395661+00:00,True,18,html-button-response,3.0,3515,"David was playing hide and seek with his son, Duncan. Duncan hid in here.",Related,images/broomcloset_natural.jpeg,5.0,35-44,Male,Some college,Yes,English,,"{""group_id"": ""5"", ""image_type"": ""natural"", ""button_pressed"": ""3"", ""internal_node_id"": ""0.0-18.0""}"
82,,2,natural,2025-03-19 21:00:16.395661+00:00,True,19,html-button-response,0.0,2828,"Mike was freezing in the wind. He needed something to cover his face, but he didn't have enough money to buy a scarf. Mike used this to cover his face.",Non-Afforded,images/matchbook_natural.jpeg,4.0,35-44,Male,Some college,Yes,English,,"{""group_id"": ""4"", ""image_type"": ""natural"", ""button_pressed"": ""0"", ""internal_node_id"": ""0.0-19.0""}"
82,,2,natural,2025-03-19 21:00:16.395661+00:00,True,20,html-button-response,0.0,1749,Marissa forgot to bring her pillow on her camping trip. Marisa used this as a pillow.,Non-Afforded,images/water_natural.jpeg,13.0,35-44,Male,Some college,Yes,English,,"{""group_id"": ""13"", ""image_type"": ""natural"", ""button_pressed"": ""0"", ""internal_node_id"": ""0.0-20.0""}"
67,,1,synthetic,2025-03-19 20:59:36.371129+00:00,True,3,html-button-response,2.0,8034,"Bill was painting his barn. Part of the wall was too high to reach without a ladder, but he'd lent his ladder to a neighbor. Bill stood on this to finish painting.",Related,images/chair_synthetic.png,6.0,45-54,Female,Bachelor's degree,Yes,English,,"{""group_id"": ""6"", ""image_type"": ""synthetic"", ""button_pressed"": ""2"", ""internal_node_id"": ""0.0-3.0""}"
67,,1,synthetic,2025-03-19 20:59:36.371129+00:00,True,4,html-button-response,2.0,5612,"Jonathan opened up his car's trunk, but the ice scraper wasn't there. Jonathan used this to chisel an inch of ice off his windshield.",Afforded,images/seveniron_synthetic.png,10.0,45-54,Female,Bachelor's degree,Yes,English,,"{""group_id"": ""10"", ""image_type"": ""synthetic"", ""button_pressed"": ""2"", ""internal_node_id"": ""0.0-4.0""}"
67,,1,synthetic,2025-03-19 20:59:36.371129+00:00,True,5,html-button-response,2.0,4049,"Mike was freezing in the wind. He needed something to cover his face, but he didn't have enough money to buy a scarf. Mike used this to cover his face.",Afforded,images/newspaper_synthetic.png,4.0,45-54,Female,Bachelor's degree,Yes,English,,"{""group_id"": ""4"", ""image_type"": ""synthetic"", ""button_pressed"": ""2"", ""internal_node_id"": ""0.0-5.0""}"
67,,1,synthetic,2025-03-19 20:59:36.371129+00:00,True,6,html-button-response,2.0,10286,Art was having a party. He realized he didn't have enough coasters to protect the tables from condensation dripping off the glasses. Art used this to protect his table.,Related,images/oldmagazines_synthetic.png,3.0,45-54,Female,Bachelor's degree,Yes,English,,"{""group_id"": ""3"", ""image_type"": ""synthetic"", ""button_pressed"": ""2"", ""internal_node_id"": ""0.0-6.0""}"
67,,1,synthetic,2025-03-19 20:59:36.371129+00:00,True,7,html-button-response,0.0,3975,"After wading barefoot in the lake, Erik needed something to get dry. Erik used this to dry his feet.",Non-Afforded,images/glasses_synthetic.png,14.0,45-54,Female,Bachelor's degree,Yes,English,,"{""group_id"": ""14"", ""image_type"": ""synthetic"", ""button_pressed"": ""0"", ""internal_node_id"": ""0.0-7.0""}"
67,,1,synthetic,2025-03-19 20:59:36.371129+00:00,True,8,html-button-response,0.0,4103,"After taking a shower at the gym, Sarah discovered that her skirt needed to be pressed free of wrinkles before she returned to work. Sarah used this to smooth her skirt.",Non-Afforded,images/hairpin_synthetic.png,11.0,45-54,Female,Bachelor's degree,Yes,English,,"{""group_id"": ""11"", ""image_type"": ""synthetic"", ""button_pressed"": ""0"", ""internal_node_id"": ""0.0-8.0""}"
67,,1,synthetic,2025-03-19 20:59:36.371129+00:00,True,9,html-button-response,4.0,8648,"At work, Aaron realized that he forgot his cap. The rule was that if your hair isn't covered, you cannot work. Aaron used this to cover his hair.",Related,images/showercap_synthetic.png,12.0,45-54,Female,Bachelor's degree,Yes,English,,"{""group_id"": ""12"", ""image_type"": ""synthetic"", ""button_pressed"": ""4"", ""internal_node_id"": ""0.0-9.0""}"
67,,1,synthetic,2025-03-19 20:59:36.371129+00:00,True,10,html-button-response,4.0,7913,"Phil was trying to get a barbecue going. He tried blowing on the coals, but they still weren't burning well.  Phil used this to fan the fire.",Afforded,images/map_synthetic.png,7.0,45-54,Female,Bachelor's degree,Yes,English,,"{""group_id"": ""7"", ""image_type"": ""synthetic"", ""button_pressed"": ""4"", ""internal_node_id"": ""0.0-10.0""}"
67,,1,synthetic,2025-03-19 20:59:36.371129+00:00,True,11,html-button-response,0.0,7982,"Janet was teaching and needed to draw on the blackboard, but there were no fresh supplies in the classroom. Janet used this to draw on the blackboard.",Non-Afforded,images/water_synthetic.png,17.0,45-54,Female,Bachelor's degree,Yes,English,,"{""group_id"": ""17"", ""image_type"": ""synthetic"", ""button_pressed"": ""0"", ""internal_node_id"": ""0.0-11.0""}"
67,,1,synthetic,2025-03-19 20:59:36.371129+00:00,True,12,html-button-response,4.0,4466,"While taking a walk, Colleen ran into an old friend. They exchanged phone numbers, but Colleen couldn't find anything to write on. Colleen used this to write the phone number on.",Related,images/notepad_synthetic.png,15.0,45-54,Female,Bachelor's degree,Yes,English,,"{""group_id"": ""15"", ""image_type"": ""synthetic"", ""button_pressed"": ""4"", ""internal_node_id"": ""0.0-12.0""}"
67,,1,synthetic,2025-03-19 20:59:36.371129+00:00,True,13,html-button-response,0.0,4854,"David was playing hide and seek with his son, Duncan. Duncan hid in here.",Non-Afforded,images/cookiejar_synthetic.png,5.0,45-54,Female,Bachelor's degree,Yes,English,,"{""group_id"": ""5"", ""image_type"": ""synthetic"", ""button_pressed"": ""0"", ""internal_node_id"": ""0.0-13.0""}"
67,,1,synthetic,2025-03-19 20:59:36.371129+00:00,True,14,html-button-response,2.0,5544,"Joe's roommates had taken all of the space in the closet, and there was no place to hang his coat. Joe used this as a coat rack.",Related,images/doorknob_synthetic.png,9.0,45-54,Female,Bachelor's degree,Yes,English,,"{""group_id"": ""9"", ""image_type"": ""synthetic"", ""button_pressed"": ""2"", ""internal_node_id"": ""0.0-14.0""}"
67,,1,synthetic,2025-03-19 20:59:36.371129+00:00,True,15,html-button-response,2.0,3481,Brad was sitting in his office when an intruder threatened him with a knife. Brad used this to protect himself.,Afforded,images/laptopcomputer_synthetic.png,1.0,45-54,Female,Bachelor's degree,Yes,English,,"{""group_id"": ""1"", ""image_type"": ""synthetic"", ""button_pressed"": ""2"", ""internal_node_id"": ""0.0-15.0""}"
67,,1,synthetic,2025-03-19 20:59:36.371129+00:00,True,16,html-button-response,2.0,8618,"Judy was using the Xerox machine in the hallway, but people kept cutting in to make a few copies. Judy moved her Xerox machine here for more privacy.",Related,images/heroffice_synthetic.png,18.0,45-54,Female,Bachelor's degree,Yes,English,,"{""group_id"": ""18"", ""image_type"": ""synthetic"", ""button_pressed"": ""2"", ""internal_node_id"": ""0.0-16.0""}"
67,,1,synthetic,2025-03-19 20:59:36.371129+00:00,True,17,html-button-response,2.0,8484,Jenny was hiking in the woods. She left her friend Adam a note explaining that she would mark her choice of direction at each intersection. Jenny pointed out her path using this.,Non-Afforded,images/nickel_synthetic.png,2.0,45-54,Female,Bachelor's degree,Yes,English,,"{""group_id"": ""2"", ""image_type"": ""synthetic"", ""button_pressed"": ""2"", ""internal_node_id"": ""0.0-17.0""}"
67,,1,synthetic,2025-03-19 20:59:36.371129+00:00,True,18,html-button-response,1.0,7914,Harry accidentally dropped his book behind his bed. He couldn't reach it with his hand. Harry used this to push it out.,Afforded,images/rolledpaper_synthetic.png,16.0,45-54,Female,Bachelor's degree,Yes,English,,"{""group_id"": ""16"", ""image_type"": ""synthetic"", ""button_pressed"": ""1"", ""internal_node_id"": ""0.0-18.0""}"
